D,Pval.normal,Pval.beta,Clade,Gene,Selection
-1.11160850144706,0.266306515655329,0.273267979232258,rhizogenes,OG0001982,Neutral
-1.36249643703519,0.173041267823037,0.163869151033509,rhizogenes,OG0001983,Neutral
-1.46522807552059,0.14285870214754,0.12840516518839,rhizogenes,OG0001984,Neutral
-2.48907068318294,0.0128077499528563,0.001138496934312,rhizogenes,OG0001986,Negative
-1.28761946672513,0.19787845956169,0.193134382924159,rhizogenes,OG0001987,Neutral
-1.31114960131965,0.189807225689389,0.183625734568642,rhizogenes,OG0001988,Neutral
-1.46998622896682,0.141565483714361,0.126892555451223,rhizogenes,OG0001989,Neutral
-1.93660317567963,0.0527938694828344,0.0291225645671336,rhizogenes,OG0001990,Neutral
-1.78360571905095,0.0744877556541128,0.0510283070224833,rhizogenes,OG0001991,Neutral
-1.39447128583477,0.163175334608077,0.152252785616633,rhizogenes,OG0001992,Neutral
-1.63236841542194,0.102601898624008,0.081944150705806,rhizogenes,OG0001993,Neutral
-1.7035245844286,0.0884699412784473,0.0661577533865732,rhizogenes,OG0001994,Neutral
-1.65591792425477,0.0977384412206019,0.0764665160616324,rhizogenes,OG0001995,Neutral
-2.17089610270842,0.0299390270122746,0.0099333045115954,rhizogenes,OG0001996,Negative
-1.23945265385767,0.215177912271364,0.21349007741934,rhizogenes,OG0001997,Neutral
-1.37613597470175,0.168779539657609,0.158849659292754,rhizogenes,OG0001998,Neutral
-1.68267287605013,0.0924384353207942,0.0705487321886928,rhizogenes,OG0001999,Neutral
-1.46945070114212,0.141710584028766,0.127062230074655,rhizogenes,OG0002000,Neutral
-1.04467299859612,0.296174128400862,0.307819819896574,rhizogenes,OG0002001,Neutral
-0.969937795823414,0.332077499064289,0.348931549868719,rhizogenes,OG0002002,Neutral
-1.52509482537155,0.127235447711672,0.110197934378681,rhizogenes,OG0002003,Neutral
-1.63079129651676,0.102934364554492,0.0823200996236189,rhizogenes,OG0002004,Neutral
-1.21270406080125,0.2252429867259,0.225309777965309,rhizogenes,OG0002005,Neutral
-1.4509472969591,0.146794536298006,0.133013537364835,rhizogenes,OG0002006,Neutral
-1.50534224985635,0.132236108163347,0.116008194590017,rhizogenes,OG0002007,Neutral
-1.13720130487967,0.255454141607454,0.260640558883568,rhizogenes,OG0002008,Neutral
-1.61189157104845,0.106985536716127,0.0869152509431433,rhizogenes,OG0002010,Neutral
-1.3707706112352,0.17044647506976,0.160812743855724,rhizogenes,OG0002011,Neutral
-1.6256436666059,0.104025480290726,0.0835551915011262,rhizogenes,OG0002012,Neutral
-1.25367395033627,0.209960540019441,0.207355632253577,rhizogenes,OG0002013,Neutral
-1.7622632398396,0.0780248316842284,0.0547982223618575,rhizogenes,OG0002014,Neutral
-1.52876403542389,0.126322951143209,0.109139815073996,rhizogenes,OG0002015,Neutral
-1.79874636735413,0.0720588106734725,0.0484657129420306,rhizogenes,OG0002016,Neutral
-1.83579136420098,0.0663885191668047,0.0425766214250413,rhizogenes,OG0002017,Neutral
-2.18228194753028,0.0290887305021446,0.00934689783301758,rhizogenes,OG0002018,Negative
-1.41454098883374,0.157203121341294,0.145229474991603,rhizogenes,OG0002019,Neutral
-1.21625837825348,0.223886511446233,0.223718056765673,rhizogenes,OG0002020,Neutral
-1.24412220727476,0.213454588989035,0.211464360332107,rhizogenes,OG0002022,Neutral
-1.69620629435562,0.0898468188579756,0.0676770334158889,rhizogenes,OG0002023,Neutral
-1.40441255470118,0.160196034484664,0.148748113587152,rhizogenes,OG0002024,Neutral
-1.06627422575523,0.286299697123499,0.296430731428882,rhizogenes,OG0002025,Neutral
-0.869103109213249,0.384790736243763,0.408409421672524,rhizogenes,OG0002026,Neutral
-1.47407077262785,0.140462536904335,0.125603166366807,rhizogenes,OG0002027,Neutral
-1.26319726127775,0.206518296852606,0.203305919572606,rhizogenes,OG0002028,Neutral
-1.46003692655066,0.144279925567756,0.13006842962892,rhizogenes,OG0002029,Neutral
-1.29686417547825,0.194677924726324,0.189364432194888,rhizogenes,OG0002030,Neutral
-1.3212245314613,0.186426509011861,0.17964187287701,rhizogenes,OG0002031,Neutral
-1.50460581266306,0.132425450979394,0.116228552071064,rhizogenes,OG0002032,Neutral
-1.36925762322333,0.170918759391423,0.161368994913948,rhizogenes,OG0002033,Neutral
-1.5810070360392,0.113876428968553,0.0947855088589462,rhizogenes,OG0002034,Neutral
-1.34878202752988,0.17740698910332,0.169012824087017,rhizogenes,OG0002035,Neutral
-1.68520201696906,0.0919496020650415,0.0700059039528596,rhizogenes,OG0002036,Neutral
-1.27893991871501,0.200918214037145,0.196714039852976,rhizogenes,OG0002037,Neutral
-1.38764889699186,0.165243984260411,0.154687251063293,rhizogenes,OG0002038,Neutral
-0.577389544344664,0.563676335719999,0.6025744966461,rhizogenes,OG0002039,Neutral
-1.40753146459613,0.159269853906548,0.147659008560634,rhizogenes,OG0002040,Neutral
-1.23215404721262,0.21789154524102,0.216678766959861,rhizogenes,OG0002041,Neutral
-1.57656930612247,0.114894659953585,0.0959536123466768,rhizogenes,OG0002043,Neutral
-1.45606222109322,0.145375419953539,0.131351128842409,rhizogenes,OG0002044,Neutral
-1.15223431828123,0.249224798967736,0.253376079454717,rhizogenes,OG0002045,Neutral
-1.01020533381932,0.312396924359807,0.326454989992112,rhizogenes,OG0002046,Neutral
-0.938604073349525,0.34793406065703,0.366934556552441,rhizogenes,OG0002047,Neutral
-1.75578196979842,0.0791256441756953,0.055980136796846,rhizogenes,OG0002048,Neutral
-1.4978531372587,0.13417141149611,0.118261653915077,rhizogenes,OG0002049,Neutral
-1.37513847770994,0.169088517302708,0.159213503830594,rhizogenes,OG0002050,Neutral
-1.24607190649794,0.212737997599476,0.210621873188894,rhizogenes,OG0002051,Neutral
-1.33577678687629,0.181622242456453,0.17398014406764,rhizogenes,OG0002053,Neutral
-1.31032682639183,0.190085296006375,0.183953395411622,rhizogenes,OG0002054,Neutral
-1.5088039501195,0.13134889100952,0.114975984898243,rhizogenes,OG0002055,Neutral
-1.5337107774802,0.125100821177052,0.1077237456522,rhizogenes,OG0002056,Neutral
-1.28859613810865,0.197538526724264,0.192734015066195,rhizogenes,OG0002057,Neutral
-1.56591444894802,0.117368646750281,0.0987967493612643,rhizogenes,OG0002058,Neutral
-1.57877027484538,0.114388759036014,0.0953730938198729,rhizogenes,OG0002059,Neutral
-1.23908561852269,0.215313792357665,0.213649777768787,rhizogenes,OG0002060,Neutral
-1.56611809695994,0.117320972175225,0.0987418962958589,rhizogenes,OG0002061,Neutral
-1.54524421078928,0.122287204231873,0.104468656944939,rhizogenes,OG0002063,Neutral
-1.32550428284824,0.185003949866799,0.177965430117168,rhizogenes,OG0002065,Neutral
-1.63066336583761,0.10296137061711,0.0823506458054976,rhizogenes,OG0002066,Neutral
-2.15122296244728,0.0314586054414498,0.0110107087093661,rhizogenes,OG0002067,Negative
-1.05020850521724,0.293622259994047,0.304879824231738,rhizogenes,OG0002068,Neutral
-1.86777118392681,0.0617939716578452,0.0379134064490634,rhizogenes,OG0002069,Neutral
-1.54586492637378,0.122137192697276,0.104295312753278,rhizogenes,OG0002070,Neutral
-1.28012668655051,0.200500584512579,0.196222292153572,rhizogenes,OG0002071,Neutral
-1.17720447252564,0.239113903954411,0.241561398371985,rhizogenes,OG0002072,Neutral
-1.41895795139337,0.155911275356151,0.143711425417944,rhizogenes,OG0002073,Neutral
-1.23548637141312,0.216649545527057,0.215219511424128,rhizogenes,OG0002074,Neutral
-1.21762196492837,0.223367663553716,0.223109122043701,rhizogenes,OG0002075,Neutral
-1.44514131045092,0.148418197461824,0.134916588275396,rhizogenes,OG0002076,Neutral
-1.24650572189881,0.212578789866291,0.210434682676432,rhizogenes,OG0002077,Neutral
-1.35162652770705,0.176494819651127,0.16793800587451,rhizogenes,OG0002078,Neutral
-1.1444954517879,0.252418223037175,0.257101594347249,rhizogenes,OG0002079,Neutral
-1.80510231725534,0.0710586725356094,0.0474171852867298,rhizogenes,OG0002080,Neutral
-0.974512663961607,0.329802054316513,0.346340265853593,rhizogenes,OG0002081,Neutral
-1.39488472824227,0.163050603098147,0.15210602228057,rhizogenes,OG0002082,Neutral
-1.70943044614297,0.0873712452590796,0.0649487643844307,rhizogenes,OG0002083,Neutral
-1.67893985339296,0.093163766418845,0.0713551493747019,rhizogenes,OG0002084,Neutral
-1.36222245407343,0.173127691609282,0.163970961014267,rhizogenes,OG0002085,Neutral
-1.04508966021898,0.295981532428317,0.307598012101983,rhizogenes,OG0002086,Neutral
-1.38898597493472,0.164837014885304,0.154208253448441,rhizogenes,OG0002087,Neutral
-1.66439658035416,0.0960332030087412,0.0745562884890856,rhizogenes,OG0002088,Neutral
-1.35001170039659,0.177012229807372,0.168547669781733,rhizogenes,OG0002089,Neutral
-1.03578858388295,0.300300784647867,0.312569183969252,rhizogenes,OG0002090,Neutral
-1.212839514092,0.225191184775212,0.225248999723977,rhizogenes,OG0002091,Neutral
-1.71002819155463,0.0872606600402976,0.0648272461717374,rhizogenes,OG0002092,Neutral
-2.13481585618676,0.0327760545808456,0.0119738435306526,rhizogenes,OG0002093,Negative
-1.32532071201424,0.185064802197042,0.1780371433376,rhizogenes,OG0002094,Neutral
-1.5375061084996,0.12416942034066,0.10664541103485,rhizogenes,OG0002095,Neutral
-1.95149126222973,0.0509986346245896,0.0274330696056891,rhizogenes,OG0002096,Neutral
-2.63248591875817,0.00847625365618183,0.000258835224445983,rhizogenes,OG0002097,Negative
-2.45846982017357,0.0139530503539607,0.00148012545969383,rhizogenes,OG0002098,Negative
-1.74603726686833,0.0808044763591755,0.0577900878793485,rhizogenes,OG0002099,Neutral
-1.21247372540828,0.225331094362799,0.225413151610213,rhizogenes,OG0002100,Neutral
-2.00086368378926,0.0454070821655808,0.0223339403490702,rhizogenes,OG0002101,Negative
-1.50643376230331,0.131955859036503,0.115682086065408,rhizogenes,OG0002102,Neutral
-1.52349847658515,0.127634041546173,0.110660352755851,rhizogenes,OG0002103,Neutral
-1.39639936580863,0.162594265977769,0.151569106505599,rhizogenes,OG0002104,Neutral
-1.50207230804178,0.133078435659448,0.116988686137736,rhizogenes,OG0002105,Neutral
-1.75827242646608,0.0787011669848226,0.0555239200408361,rhizogenes,OG0002106,Neutral
-1.39237681727814,0.163808320828781,0.152997624634752,rhizogenes,OG0002107,Neutral
-1.45277078377828,0.146287406366351,0.132419366334877,rhizogenes,OG0002108,Neutral
-1.36735521737077,0.171513991930585,0.162070088013556,rhizogenes,OG0002109,Neutral
-0.537180319622498,0.591143064123246,0.631414328569285,rhizogenes,OG0002110,Neutral
-0.88050339974869,0.378586664248549,0.401464358955268,rhizogenes,OG0002111,Neutral
-1.57001717724258,0.116411115130432,0.0976955208050478,rhizogenes,OG0002112,Neutral
-1.35273504020215,0.176140291925085,0.167520275164692,rhizogenes,OG0002113,Neutral
-2.09580565016668,0.0360994349424842,0.0145138347082825,rhizogenes,OG0002114,Negative
-1.45020060012777,0.147002587775574,0.133257328933601,rhizogenes,OG0002115,Neutral
-1.09157159932998,0.275021445058555,0.283381011317825,rhizogenes,OG0002116,Neutral
-1.73507523192564,0.0827274806820245,0.0598738319788962,rhizogenes,OG0002117,Neutral
-1.57352049865085,0.115598345647405,0.0967615869334073,rhizogenes,OG0002118,Neutral
-1.54794508814045,0.121635517802531,0.103715763795285,rhizogenes,OG0002119,Neutral
-1.45126191543464,0.146706941897141,0.132910900980317,rhizogenes,OG0002120,Neutral
-1.87145106873786,0.0612825860586757,0.0374010730315186,rhizogenes,OG0002121,Neutral
-1.13435159734897,0.256647093765674,0.262030420836102,rhizogenes,OG0002122,Neutral
-0.85667789580256,0.391622922663512,0.416040608497685,rhizogenes,OG0002123,Neutral
-0.477809452441898,0.632785832787856,0.674692140191109,rhizogenes,OG0002124,Neutral
-1.38335186364853,0.166557002605835,0.15623284465534,rhizogenes,OG0002125,Neutral
-0.946243463164332,0.344024422492286,0.36250456544607,rhizogenes,OG0002126,Neutral
-1.16858830825732,0.242569541067096,0.245602519995514,rhizogenes,OG0002127,Neutral
-0.875986686455378,0.381037271513149,0.404209415697453,rhizogenes,OG0002128,Neutral
-1.23213805410223,0.217897518392838,0.216685784243985,rhizogenes,OG0002129,Neutral
-1.47768897810569,0.13949104586587,0.124467985975124,rhizogenes,OG0002130,Neutral
-1.55831354292581,0.119158940119303,0.100858381887633,rhizogenes,OG0002131,Neutral
-1.47539744620397,0.14010572156025,0.125186171315394,rhizogenes,OG0002132,Neutral
-1.59714780051785,0.110232765184475,0.0906160762904786,rhizogenes,OG0002133,Neutral
-1.5830703637588,0.113405427578051,0.0942456032904427,rhizogenes,OG0002134,Neutral
-1.2472778525502,0.212295635313964,0.210101749393224,rhizogenes,OG0002135,Neutral
-1.51085184379173,0.130826202449742,0.114368139495399,rhizogenes,OG0002137,Neutral
-0.821360118439523,0.411441173217521,0.438076055406032,rhizogenes,OG0002138,Neutral
-1.27431675414553,0.202551181184613,0.198636621638168,rhizogenes,OG0002139,Neutral
-2.29524913191406,0.021718850966061,0.00483373381486216,rhizogenes,OG0002140,Negative
-1.06495211754097,0.286897598498122,0.297121322035,rhizogenes,OG0002141,Neutral
-1.00128296858295,0.316690024473542,0.331370333737957,rhizogenes,OG0002142,Neutral
-0.836991427837524,0.402597386466858,0.428261274137396,rhizogenes,OG0002143,Neutral
-1.15566307510486,0.247818997238436,0.251735102000847,rhizogenes,OG0002144,Neutral
-0.839815666348637,0.401011748118955,0.426498408776536,rhizogenes,OG0002145,Neutral
-0.908229439124779,0.363757013395595,0.384803832751488,rhizogenes,OG0002146,Neutral
-0.942558520651709,0.345906764771533,0.364638165231356,rhizogenes,OG0002147,Neutral
-1.09130407412945,0.275139105650649,0.283517375836331,rhizogenes,OG0002148,Neutral
-0.732444197554994,0.463897490628271,0.495690594982853,rhizogenes,OG0002149,Neutral
-1.74222274159783,0.081469476097986,0.0585094272800148,rhizogenes,OG0002151,Neutral
-1.32431967326026,0.185396899464841,0.178428512368024,rhizogenes,OG0002152,Neutral
-1.31282470546705,0.189242023114657,0.182959724262088,rhizogenes,OG0002153,Neutral
-1.10849443230856,0.267648342345495,0.274826688514611,rhizogenes,OG0002154,Neutral
-2.02726985674465,0.0426348224407292,0.0199086913263611,rhizogenes,OG0002156,Negative
-1.47222105166846,0.140961194385149,0.12618603885462,rhizogenes,OG0002157,Neutral
-1.48597685244259,0.137285243783803,0.121892465339759,rhizogenes,OG0002158,Neutral
-1.4032677250724,0.160537018718211,0.149149130315381,rhizogenes,OG0002159,Neutral
-1.2701261100969,0.204039712362058,0.200388867313227,rhizogenes,OG0002160,Neutral
-1.11552245442586,0.264626601626067,0.271315719889166,rhizogenes,OG0002161,Neutral
-1.42171806333035,0.155108114142913,0.142767866705668,rhizogenes,OG0002162,Neutral
-1.82565962866437,0.0679015478820438,0.0441344226913787,rhizogenes,OG0002163,Neutral
-1.44807527772706,0.14759599878404,0.133952777124076,rhizogenes,OG0002164,Neutral
-1.31338073419229,0.189054686095306,0.182738971442009,rhizogenes,OG0002165,Neutral
-1.26332731671553,0.206471573053748,0.203250938095585,rhizogenes,OG0002166,Neutral
-0.885501092964942,0.375886430389367,0.398437021821582,rhizogenes,OG0002167,Neutral
-1.60274551519441,0.108990850299126,0.0891989382992196,rhizogenes,OG0002168,Neutral
-1.60942874800216,0.107522623411984,0.0875263288468693,rhizogenes,OG0002169,Neutral
-1.30859492508121,0.190671600900623,0.18464424871046,rhizogenes,OG0002170,Neutral
-2.39228323362112,0.016743915482725,0.00248837672687141,rhizogenes,OG0002171,Negative
-1.8685638129876,0.061683524283569,0.0378026352949891,rhizogenes,OG0002172,Neutral
-1.34532788427617,0.17851937256806,0.170323612765003,rhizogenes,OG0002173,Neutral
-1.42077983273896,0.155380775384255,0.143088169850804,rhizogenes,OG0002174,Neutral
-0.882261056241965,0.377635651026698,0.4003984593109,rhizogenes,OG0002176,Neutral
-0.90242793168806,0.366829588993202,0.388262665497076,rhizogenes,OG0002178,Neutral
-1.15378406358929,0.248588709349772,0.252633649268504,rhizogenes,OG0002179,Neutral
-0.632109323675242,0.527315443142899,0.564018782965003,rhizogenes,OG0002180,Neutral
-1.99487152926106,0.0460568934247243,0.0229128462956059,rhizogenes,OG0002181,Negative
-1.25861866246504,0.208168102899528,0.205247098546291,rhizogenes,OG0002183,Neutral
-1.01551722669084,0.309859339119652,0.323546402522706,rhizogenes,OG0002186,Neutral
-0.993489706329512,0.320471364411655,0.335694070646415,rhizogenes,OG0002187,Neutral
-1.07069180008074,0.284308030996066,0.294129411453837,rhizogenes,OG0002188,Neutral
-1.20476707289839,0.228293234632532,0.228887510990826,rhizogenes,OG0002219,Neutral
-1.45857598407332,0.144681847600501,0.130538971619309,rhizogenes,OG0002243,Neutral
-1.42801324335711,0.153288046714599,0.140630354653455,rhizogenes,OG0002245,Neutral
-1.08519981412369,0.277833166529231,0.286638425081362,rhizogenes,OG0002256,Neutral
-1.55475431248319,0.120004593953972,0.101833372202474,rhizogenes,OG0002270,Neutral
-1.10440921249161,0.269415666319164,0.276878778014659,rhizogenes,OG0002275,Neutral
-1.28530064358764,0.198687245373249,0.194086913755341,rhizogenes,OG0002276,Neutral
-2.06338764400009,0.0390758129464891,0.0169101787592455,rhizogenes,OG0002280,Negative
-0.823615467668526,0.410158084382097,0.436653926365267,rhizogenes,OG0002283,Neutral
-1.19340820003395,0.232709545091543,0.234063693689234,rhizogenes,OG0002286,Neutral
-1.26543652558278,0.205714888736124,0.202360479015282,rhizogenes,OG0002301,Neutral
-1.55284905788188,0.120459199426944,0.102357806724008,rhizogenes,OG0002303,Neutral
-1.36043319282508,0.173692880583545,0.164636787857167,rhizogenes,OG0002316,Neutral
-1.47116889791159,0.141245446107262,0.126518353906205,rhizogenes,OG0002317,Neutral
-1.43904354620361,0.150138185302185,0.136933668119409,rhizogenes,OG0002328,Neutral
-1.38676441750709,0.165513610537626,0.155004613207416,rhizogenes,OG0002338,Neutral
-1.17292772019509,0.24082479222551,0.243562562029862,rhizogenes,OG0002341,Neutral
-1.22549667510043,0.220388142064787,0.219611166269945,rhizogenes,OG0002348,Neutral
-1.53304794669249,0.125264041713959,0.107912793477422,rhizogenes,OG0002353,Neutral
-1.31120914257746,0.189787114377132,0.183602036506624,rhizogenes,OG0002362,Neutral
-1.06492398700379,0.286910329216442,0.297136024967821,rhizogenes,OG0002369,Neutral
-1.6811162040923,0.0927403455355583,0.0708842539699462,rhizogenes,OG0002373,Neutral
-1.64068277747242,0.100863281824556,0.0799811730507282,rhizogenes,OG0002374,Neutral
-1.26007155191332,0.207643551602452,0.204629949550803,rhizogenes,OG0002379,Neutral
-1.64045530521743,0.100910534228801,0.0800344546087836,rhizogenes,OG0002386,Neutral
-1.02493368025618,0.305394481397024,0.318423026190573,rhizogenes,OG0002391,Neutral
-1.48586787796198,0.137314071570625,0.121926106963971,rhizogenes,OG0002401,Neutral
-0.474975606966952,0.634804359877419,0.676776671672142,rhizogenes,OG0002416,Neutral
-1.60843733196567,0.107739430987181,0.0877731234212435,rhizogenes,OG0002424,Neutral
0.953793919332219,0.340187967964656,0.404740370246571,larrymoorei,OG0001247,Neutral
0.101933742518807,0.918809266789861,0.890774226781421,larrymoorei,OG0001262,Neutral
1.57873122345624,0.114397719841606,0.145443812410877,larrymoorei,OG0001297,Neutral
1.29042679340504,0.196902514300767,0.252303008307271,larrymoorei,OG0001325,Neutral
0.957233214228939,0.338449556065511,0.403048277186645,larrymoorei,OG0001350,Neutral
0.949798107514735,0.342214847683339,0.396556875052091,larrymoorei,OG0001365,Neutral
0.690504459880573,0.489877006254742,0.541621358838353,larrymoorei,OG0001377,Neutral
0.0637040202941553,0.949205903519802,0.920977033289196,larrymoorei,OG0001380,Neutral
1.66781247700808,0.0953529582576846,0.117424635087844,larrymoorei,OG0001388,Neutral
0.811476110968654,0.417092306267922,0.476982447953064,larrymoorei,OG0001389,Neutral
1.6145688201109,0.106404102189857,0.133871685898362,larrymoorei,OG0001390,Neutral
0.761120380884382,0.446585168195749,0.503542834433191,larrymoorei,OG0001391,Neutral
0.636785506187282,0.524264568198983,0.571213829673856,larrymoorei,OG0001392,Neutral
1.19073460946301,0.233757786601596,0.294549758493247,larrymoorei,OG0001393,Neutral
1.42342113934976,0.154614107999123,0.200066251070663,larrymoorei,OG0001394,Neutral
0.866852214879924,0.386022988506797,0.448366202876221,larrymoorei,OG0001395,Neutral
1.20012079755597,0.230092429441962,0.290463576333362,larrymoorei,OG0001396,Neutral
0.843199222167531,0.399117033381845,0.460511959034115,larrymoorei,OG0001397,Neutral
0.341174598900349,0.732972144465913,0.742787086326352,larrymoorei,OG0001398,Neutral
0.993643524550635,0.320396446510659,0.385296002112622,larrymoorei,OG0001399,Neutral
1.26189823265025,0.206985408048878,0.264129713955861,larrymoorei,OG0001400,Neutral
1.32945938537638,0.183696456741872,0.236471630182673,larrymoorei,OG0001401,Neutral
1.63224594497841,0.102627685482639,0.128311424425292,larrymoorei,OG0001402,Neutral
0.878682440840451,0.37957348190522,0.442335202022571,larrymoorei,OG0001403,Neutral
1.07815777719933,0.280963351047544,0.34525269685013,larrymoorei,OG0001404,Neutral
1.63005130855977,0.10309065338688,0.128996381851132,larrymoorei,OG0001406,Neutral
1.6680393676323,0.0953079120734532,0.117356485767149,larrymoorei,OG0001407,Neutral
0.631745061308325,0.527553477983481,0.57401739624995,larrymoorei,OG0001408,Neutral
1.14475567352204,0.252310381931497,0.31488400003529,larrymoorei,OG0001409,Neutral
1.71126507185561,0.0870321910655973,0.104678365091016,larrymoorei,OG0001410,Neutral
1.77654450464268,0.0756432133051046,0.0867062208837392,larrymoorei,OG0001411,Neutral
0.597207747170068,0.550368687457256,0.593348971209614,larrymoorei,OG0001412,Neutral
-0.621788702713531,0.534080815826556,0.633855270269176,larrymoorei,OG0001413,Neutral
0.0385724729108347,0.969231249389011,0.931067939759387,larrymoorei,OG0001414,Neutral
1.51520797504932,0.129719744086524,0.166921670276947,larrymoorei,OG0001415,Neutral
0.88496376405291,0.376176175273131,0.439144978861323,larrymoorei,OG0001416,Neutral
-0.800554633652428,0.423389523096331,0.515657486824636,larrymoorei,OG0001417,Neutral
2.18945956782832,0.0285634541837597,0.00955457668411253,larrymoorei,OG0001418,Positive
1.01579663987419,0.309726236451075,0.374640833464442,larrymoorei,OG0001419,Neutral
1.52063549415358,0.128351334479828,0.165039101800611,larrymoorei,OG0001420,Neutral
1.31668502150654,0.187944226415414,0.241607909342017,larrymoorei,OG0001421,Neutral
1.83957882321518,0.0658300957730947,0.0707371545047364,larrymoorei,OG0001422,Neutral
0.180718281303189,0.856588708647873,0.841271490282218,larrymoorei,OG0001423,Neutral
1.093798199221,0.274043494093086,0.338025008153639,larrymoorei,OG0001424,Neutral
1.46316843766663,0.143421294908869,0.185413194212797,larrymoorei,OG0001425,Neutral
1.68349466971645,0.0922793703794441,0.112753490122621,larrymoorei,OG0001426,Neutral
0.61706921842063,0.537189070873073,0.582206136955682,larrymoorei,OG0001427,Neutral
1.37656556000294,0.168646604926486,0.217914768459027,larrymoorei,OG0001428,Neutral
-4.47264624133266,7.72575294470016e-06,0,larrymoorei,OG0001429,Negative
0.281360180477089,0.77843415632374,0.779108014762098,larrymoorei,OG0001430,Neutral
0.869207112135854,0.384733858032085,0.447163345674561,larrymoorei,OG0001431,Neutral
0.923428765480448,0.355783806912804,0.419792150470776,larrymoorei,OG0001432,Neutral
1.04231139774485,0.29726732974004,0.362035236988233,larrymoorei,OG0001433,Neutral
1.31040282255058,0.190059599283808,0.24414992667813,larrymoorei,OG0001434,Neutral
0.728562084271812,0.466269578678305,0.520980928622536,larrymoorei,OG0001435,Neutral
1.60778493982521,0.107882287938097,0.136031578446181,larrymoorei,OG0001436,Neutral
1.73912698200405,0.0820124295278932,0.0968325497594438,larrymoorei,OG0001437,Neutral
0.696047148206615,0.486399303482936,0.53859832209357,larrymoorei,OG0001438,Neutral
0.941959447237893,0.34621340243477,0.410582671288143,larrymoorei,OG0001439,Neutral
1.35245267873174,0.176230547163224,0.22733788682602,larrymoorei,OG0001440,Neutral
1.62268490715869,0.104656779405536,0.131306591368656,larrymoorei,OG0001441,Neutral
1.33997992885416,0.180251870349097,0.232274665678367,larrymoorei,OG0001442,Neutral
1.31215612311359,0.189467462810139,0.243439410442603,larrymoorei,OG0001443,Neutral
1.24202720024253,0.214226526480025,0.272493042792135,larrymoorei,OG0001444,Neutral
0.910959569366187,0.362316676807226,0.426031034671846,larrymoorei,OG0001445,Neutral
1.16790302986544,0.242845881856996,0.304581458806942,larrymoorei,OG0001446,Neutral
1.59811936995709,0.110016413573098,0.13913377276965,larrymoorei,OG0001447,Neutral
0.814334689311354,0.415453242254555,0.475489890542311,larrymoorei,OG0001448,Neutral
1.50724522735661,0.131747811338167,0.169699451754385,larrymoorei,OG0001449,Neutral
1.36758253678188,0.171442785779226,0.221406548479394,larrymoorei,OG0001450,Neutral
1.23751773909488,0.215894932816106,0.274405219190884,larrymoorei,OG0001451,Neutral
1.11227905231291,0.266018187651944,0.329559936181104,larrymoorei,OG0001452,Neutral
0.988924840419349,0.322699915956366,0.38757992762146,larrymoorei,OG0001453,Neutral
0.938858164939817,0.347803570815151,0.412118751084877,larrymoorei,OG0001454,Neutral
1.46201557476312,0.143736941950093,0.185831805848848,larrymoorei,OG0001455,Neutral
1.15928688261013,0.246339266792541,0.308400924361907,larrymoorei,OG0001456,Neutral
0.671095763143419,0.502159525863508,0.552252076746802,larrymoorei,OG0001457,Neutral
1.19334140172815,0.232735694188528,0.293412692606895,larrymoorei,OG0001458,Neutral
1.67817621048802,0.0933127044671383,0.114328733703343,larrymoorei,OG0001459,Neutral
1.46639795677904,0.142539902657325,0.184242585938727,larrymoorei,OG0001460,Neutral
1.21744991377913,0.223433081954603,0.282978062490386,larrymoorei,OG0001461,Neutral
1.2309873686309,0.218327588581864,0.27718361733794,larrymoorei,OG0001462,Neutral
1.37882857439765,0.167947614363778,0.217038634828099,larrymoorei,OG0001463,Neutral
1.17255091814501,0.240975941795707,0.30252873573798,larrymoorei,OG0001464,Neutral
1.51320274199424,0.130228167961896,0.167619416079587,larrymoorei,OG0001465,Neutral
0.837382186230421,0.402377775594435,0.463516726210202,larrymoorei,OG0001466,Neutral
0.894873895373171,0.370854502772253,0.434128698023672,larrymoorei,OG0001467,Neutral
1.11904152190417,0.263122425553017,0.326482934121523,larrymoorei,OG0001468,Neutral
-0.142385206069309,0.886775747174213,0.951852630972609,larrymoorei,OG0001469,Neutral
1.3722010931985,0.170000845206348,0.21960849026317,larrymoorei,OG0001470,Neutral
1.38184844947342,0.167018239164648,0.215871691990342,larrymoorei,OG0001471,Neutral
1.57241229823786,0.115854963957595,0.147525396093033,larrymoorei,OG0001472,Neutral
-1.35595903091263,0.175112203679275,0.173735613077747,larrymoorei,OG0001473,Neutral
1.12299391343331,0.261440079467227,0.324689667101936,larrymoorei,OG0001474,Neutral
1.01131940688777,0.311863580491085,0.376785296988871,larrymoorei,OG0001475,Neutral
1.22545347750404,0.220404408420708,0.27954662623392,larrymoorei,OG0001476,Neutral
1.02639395762348,0.304705925024933,0.369583285638914,larrymoorei,OG0001477,Neutral
1.05731774715498,0.290366596361689,0.354972989616743,larrymoorei,OG0001478,Neutral
-0.814434891182992,0.415395857181315,0.506560513021373,larrymoorei,OG0001479,Neutral
0.402677272262079,0.687185655765923,0.705964909213619,larrymoorei,OG0001480,Neutral
0.84071001420691,0.40051040906836,0.461796897418829,larrymoorei,OG0001481,Neutral
0.361098353470996,0.718025924073434,0.730798888585256,larrymoorei,OG0001482,Neutral
0.825760899236257,0.40893973860863,0.469540442024013,larrymoorei,OG0001484,Neutral
1.06375164842592,0.287441220349237,0.351961177497341,larrymoorei,OG0001485,Neutral
